id,image_link,group_id,entity_name,entity_value,numeric_value,unit
142965,https://m.media-amazon.com/images/I/611mTUUQTpS.jpg,558806,height,3.9 inch,3.9,inch
142991,https://m.media-amazon.com/images/I/512t7k03ikL.jpg,292475,height,5.899 inch,5.899,inch
143034,https://m.media-amazon.com/images/I/51YgMCMCdjL.jpg,120219,height,4.9 inch,4.9,inch
143039,https://m.media-amazon.com/images/I/51vk45NBwsL.jpg,658003,height,6.0 inch,6.0,inch
143072,https://m.media-amazon.com/images/I/618vTMDVU6L.jpg,849273,height,30.0 inch,30.0,inch
143225,https://m.media-amazon.com/images/I/51-4cntvw+L.jpg,292475,height,3.0 inch,3.0,inch
143299,https://m.media-amazon.com/images/I/51jTG93joNS.jpg,483370,height,7.28 inch,7.28,inch
143306,https://m.media-amazon.com/images/I/61+F3vSETwL.jpg,844474,height,18.0 inch,18.0,inch
143360,https://m.media-amazon.com/images/I/51Y5hhrRKjL.jpg,292026,height,44.5 inch,44.5,inch
143431,https://m.media-amazon.com/images/I/617ouO5aUZL.jpg,616171,height,24.6 inch,24.6,inch
143474,https://m.media-amazon.com/images/I/51i0w8+Y8GL.jpg,210293,height,1.37 inch,1.37,inch
143581,https://m.media-amazon.com/images/I/616qtjCkubL.jpg,752266,height,2.6 inch,2.6,inch
143705,https://m.media-amazon.com/images/I/615pPN7gOYL.jpg,844474,height,10.2 inch,10.2,inch
143759,https://m.media-amazon.com/images/I/51jiG3bmAPS.jpg,254962,height,24.0 inch,24.0,inch
143972,https://m.media-amazon.com/images/I/51KGeNEvXxL.jpg,721542,height,8.8 foot,8.8,foot
144169,https://m.media-amazon.com/images/I/6193xJbpTsL.jpg,579652,height,13.0 inch,13.0,inch
144185,https://m.media-amazon.com/images/I/51pl7MmJJ2L.jpg,276611,height,80.0 inch,80.0,inch
144203,https://m.media-amazon.com/images/I/51nZKciltrL.jpg,442321,height,29.5 inch,29.5,inch
144263,https://m.media-amazon.com/images/I/51qUGxmUFeL.jpg,249345,height,11.0 inch,11.0,inch
144266,https://m.media-amazon.com/images/I/511bzLY6rML.jpg,594224,height,2.75 inch,2.75,inch
144329,https://m.media-amazon.com/images/I/51YBp5NeIWS.jpg,347404,height,7.9 inch,7.9,inch
144428,https://m.media-amazon.com/images/I/51k3JCa84sL.jpg,433914,height,79.3 inch,79.3,inch
144454,https://m.media-amazon.com/images/I/51MB1D5eX-L.jpg,478357,height,29.92 inch,29.92,inch
144474,https://m.media-amazon.com/images/I/61EKczFCyYL.jpg,470067,height,7.0 inch,7.0,inch
144632,https://m.media-amazon.com/images/I/314AoWGCByL.jpg,810266,height,4.7 inch,4.7,inch
144676,https://m.media-amazon.com/images/I/51zQFKDbz2L.jpg,202651,height,2.0 inch,2.0,inch
144872,https://m.media-amazon.com/images/I/51q5bbc1jwL.jpg,965725,height,5.8 inch,5.8,inch
144963,https://m.media-amazon.com/images/I/61C74U1sPGL.jpg,777313,height,64.0 inch,64.0,inch
144975,https://m.media-amazon.com/images/I/51hooLpe31L.jpg,609588,height,4.72 inch,4.72,inch
145096,https://m.media-amazon.com/images/I/612pXYMX16L.jpg,276611,height,61.41 inch,61.41,inch
145171,https://m.media-amazon.com/images/I/51OLPmLml6L.jpg,833373,height,10.97 inch,10.97,inch
145183,https://m.media-amazon.com/images/I/51BEuD9O1xL.jpg,442321,height,28.3 inch,28.3,inch
145226,https://m.media-amazon.com/images/I/61DIk6KYwSL.jpg,648011,height,2.27 inch,2.27,inch
145349,https://m.media-amazon.com/images/I/61CjH2Q9fpL.jpg,866516,height,17.0 inch,17.0,inch
145384,https://m.media-amazon.com/images/I/610VCFDy9NL.jpg,347404,height,1.97 inch,1.97,inch
145388,https://m.media-amazon.com/images/I/614Z39w4ExL.jpg,365756,height,6.0 inch,6.0,inch
145455,https://m.media-amazon.com/images/I/511czka-P6L.jpg,276611,height,84.0 inch,84.0,inch
145467,https://m.media-amazon.com/images/I/51OBvK7ZqYL.jpg,416664,height,27.75 inch,27.75,inch
145502,https://m.media-amazon.com/images/I/616yu2UCGzL.jpg,658003,height,1.18 inch,1.18,inch
145527,https://m.media-amazon.com/images/I/51QzdNwVQXL.jpg,849273,height,7.8 inch,7.8,inch
145541,https://m.media-amazon.com/images/I/615Z-0sJfpL.jpg,443426,height,7.0 inch,7.0,inch
145580,https://m.media-amazon.com/images/I/51ZqpGb87tL.jpg,844474,height,15.0 inch,15.0,inch
145632,https://m.media-amazon.com/images/I/51c3Y7d9AIL.jpg,478357,height,17.71 inch,17.71,inch
145676,https://m.media-amazon.com/images/I/51Eop9+NYFL.jpg,913156,height,17.7 inch,17.7,inch
145792,https://m.media-amazon.com/images/I/614Cipppj2L.jpg,599772,height,30.0 inch,30.0,inch
145833,https://m.media-amazon.com/images/I/51Ofgmus4oL.jpg,549247,height,67.0 inch,67.0,inch
145914,https://m.media-amazon.com/images/I/51YP-7gaBWL.jpg,529606,height,6.0 inch,6.0,inch
145920,https://m.media-amazon.com/images/I/51Bb-qZtYzL.jpg,416664,height,6.3 inch,6.3,inch
145925,https://m.media-amazon.com/images/I/617z1CvPsUL.jpg,810266,height,4.5 inch,4.5,inch
145948,https://m.media-amazon.com/images/I/616wYukqFOL.jpg,276611,height,32.9 inch,32.9,inch
146101,https://m.media-amazon.com/images/I/51iZFVwFDcL.jpg,849273,height,6.1 inch,6.1,inch
146112,https://m.media-amazon.com/images/I/618G0PbCVDL.jpg,442321,height,30.0 inch,30.0,inch
146259,https://m.media-amazon.com/images/I/618ct-PjkuL.jpg,478357,height,11.5 inch,11.5,inch
146285,https://m.media-amazon.com/images/I/51+JcUbzEpL.jpg,558806,height,7.7 inch,7.7,inch
146292,https://m.media-amazon.com/images/I/613tewNzxdL.jpg,483370,height,8.5 inch,8.5,inch
146308,https://m.media-amazon.com/images/I/616JoM+sv7L.jpg,478357,height,24.0 inch,24.0,inch
146392,https://m.media-amazon.com/images/I/61-v3NvFNqL.jpg,433914,height,19.0 inch,19.0,inch
146402,https://m.media-amazon.com/images/I/61+ZhZA9TBL.jpg,120219,height,2.5 inch,2.5,inch
146433,https://m.media-amazon.com/images/I/6187uMIf6FL.jpg,164209,height,8.26 inch,8.26,inch
146436,https://m.media-amazon.com/images/I/51MFVOCI46L.jpg,801829,height,29.0 inch,29.0,inch
146445,https://m.media-amazon.com/images/I/619N7v0g48L.jpg,142748,height,27.6 inch,27.6,inch
146476,https://m.media-amazon.com/images/I/51qXOrKa4eL.jpg,311997,height,41.0 inch,41.0,inch
146484,https://m.media-amazon.com/images/I/61-lAswC8CL.jpg,145452,height,9.0 inch,9.0,inch
146520,https://m.media-amazon.com/images/I/61BtgYyTFDS.jpg,120219,height,4.0 inch,4.0,inch
146584,https://m.media-amazon.com/images/I/619KoeB6laL.jpg,311997,height,59.26 inch,59.26,inch
146620,https://m.media-amazon.com/images/I/41QnY7c0eUS.jpg,558806,height,2.6 inch,2.6,inch
146631,https://m.media-amazon.com/images/I/51UHAlszCWL.jpg,237000,height,30.0 inch,30.0,inch
146682,https://m.media-amazon.com/images/I/6149+8wbk8L.jpg,276611,height,76.7 inch,76.7,inch
146694,https://m.media-amazon.com/images/I/61A4Eju8aKL.jpg,278850,height,1.97 inch,1.97,inch
146699,https://m.media-amazon.com/images/I/61BeTPsiBlL.jpg,801829,height,41.0 inch,41.0,inch
146738,https://m.media-amazon.com/images/I/51pMl7bOm4L.jpg,276611,height,63.0 inch,63.0,inch
146747,https://m.media-amazon.com/images/I/613rrmt-DcL.jpg,594224,height,2.4 inch,2.4,inch
146839,https://m.media-amazon.com/images/I/61B+fWsmw5L.jpg,978900,height,5.0 inch,5.0,inch
146865,https://m.media-amazon.com/images/I/51C3Z6c1cLL.jpg,931856,height,9.88 inch,9.88,inch
146877,https://m.media-amazon.com/images/I/6192y16YO7L.jpg,758128,height,105.5 inch,105.5,inch
146940,https://m.media-amazon.com/images/I/611UG+8tlnL.jpg,403664,height,13.0 inch,13.0,inch
147021,https://m.media-amazon.com/images/I/61C5tgCMGwL.jpg,599772,height,12.7 inch,12.7,inch
147052,https://m.media-amazon.com/images/I/6191utta1AL.jpg,558806,height,3.0 inch,3.0,inch
147056,https://m.media-amazon.com/images/I/51tmr4cLS0L.jpg,416664,height,66.9 inch,66.9,inch
147131,https://m.media-amazon.com/images/I/61G+OLrd5qL.jpg,970563,height,2.0 inch,2.0,inch
147231,https://m.media-amazon.com/images/I/51eT8a2y+tL.jpg,393665,height,14.0 inch,14.0,inch
147238,https://m.media-amazon.com/images/I/61EQ5I5UuEL.jpg,521308,height,32.67 inch,32.67,inch
147258,https://m.media-amazon.com/images/I/51DaWf7wM6L.jpg,433914,height,21.0 inch,21.0,inch
147304,https://m.media-amazon.com/images/I/417O92psCoL.jpg,988675,height,0.59 inch,0.59,inch
147339,https://m.media-amazon.com/images/I/51XtfbmmaLL.jpg,625177,height,16.5 inch,16.5,inch
147350,https://m.media-amazon.com/images/I/61-6SDGVIzL.jpg,180726,height,0.4 inch,0.4,inch
147509,https://m.media-amazon.com/images/I/513q3XrnL8S.jpg,810266,height,9.5 inch,9.5,inch
147517,https://m.media-amazon.com/images/I/51qJOAWXoUL.jpg,849273,height,11.8 inch,11.8,inch
147563,https://m.media-amazon.com/images/I/41Bx2Ert+3L.jpg,952470,height,9.4 inch,9.4,inch
147588,https://m.media-amazon.com/images/I/418cxILu+uL.jpg,866516,height,2.16 inch,2.16,inch
147599,https://m.media-amazon.com/images/I/512xw631jZL.jpg,823083,height,6.3 inch,6.3,inch
147605,https://m.media-amazon.com/images/I/617+PrRHARL.jpg,295706,height,15.7 inch,15.7,inch
147678,https://m.media-amazon.com/images/I/51urolnEKcL.jpg,241608,height,5.5 inch,5.5,inch
147719,https://m.media-amazon.com/images/I/51W2QvbnYuL.jpg,866516,height,8.0 inch,8.0,inch
147739,https://m.media-amazon.com/images/I/51z2AXSQGdL.jpg,292475,height,2.7 inch,2.7,inch
147745,https://m.media-amazon.com/images/I/615-8Rc14AL.jpg,752266,height,10.0 inch,10.0,inch
147762,https://m.media-amazon.com/images/I/611vttfPIuL.jpg,442321,height,30.7 inch,30.7,inch
147769,https://m.media-amazon.com/images/I/51Nm+FCy0fL.jpg,558832,height,4.0 inch,4.0,inch
147782,https://m.media-amazon.com/images/I/610OW6fWMiL.jpg,609588,height,5.75 inch,5.75,inch
147877,https://m.media-amazon.com/images/I/51sbHyxKJmL.jpg,476311,height,2.95 inch,2.95,inch
147986,https://m.media-amazon.com/images/I/5139gXCX7-L.jpg,648011,height,5.1 inch,5.1,inch
148023,https://m.media-amazon.com/images/I/51LwH-KnfWL.jpg,801829,height,36.0 inch,36.0,inch
148218,https://m.media-amazon.com/images/I/612ln7WqMuL.jpg,161371,height,4.0 inch,4.0,inch
148231,https://m.media-amazon.com/images/I/6186gjCBCuL.jpg,894418,height,3.5 inch,3.5,inch
148298,https://m.media-amazon.com/images/I/51qESYl+CnL.jpg,304120,height,1.97 inch,1.97,inch
148324,https://m.media-amazon.com/images/I/61-PGmY+IVL.jpg,830996,height,33.0 inch,33.0,inch
148424,https://m.media-amazon.com/images/I/618dMRBk35L.jpg,115666,height,18.0 inch,18.0,inch
148449,https://m.media-amazon.com/images/I/51tlTQg1RqS.jpg,115666,height,32.7 inch,32.7,inch
148521,https://m.media-amazon.com/images/I/51SBkR+ui8L.jpg,916768,height,7.0 inch,7.0,inch
148530,https://m.media-amazon.com/images/I/61DJLs91sML.jpg,849273,height,15.7 inch,15.7,inch
148576,https://m.media-amazon.com/images/I/61-lRfAQFTL.jpg,478357,height,36.0 inch,36.0,inch
148659,https://m.media-amazon.com/images/I/51KZGukz8VL.jpg,793774,height,10.0 inch,10.0,inch
148797,https://m.media-amazon.com/images/I/61BtehuJ51L.jpg,752266,height,65.0 inch,65.0,inch
148802,https://m.media-amazon.com/images/I/51ThgJ8kQnL.jpg,745326,height,2.7 inch,2.7,inch
148831,https://m.media-amazon.com/images/I/61AQehdLZHL.jpg,844474,height,13.0 inch,13.0,inch
148857,https://m.media-amazon.com/images/I/51EZvqWzQEL.jpg,801829,height,35.5 inch,35.5,inch
148929,https://m.media-amazon.com/images/I/516MexWjIDL.jpg,825239,height,79.0 inch,79.0,inch
148947,https://m.media-amazon.com/images/I/515AQ9jfHoL.jpg,731252,height,4.3 inch,4.3,inch
148972,https://m.media-amazon.com/images/I/51qQDPhhzxL.jpg,478357,height,29.92 inch,29.92,inch
149055,https://m.media-amazon.com/images/I/6106-nvj0KL.jpg,312608,height,43.0 inch,43.0,inch
149178,https://m.media-amazon.com/images/I/61FJ5CJ3RRL.jpg,178778,height,5.1 inch,5.1,inch
149180,https://m.media-amazon.com/images/I/51+yHOOX2IL.jpg,982714,height,10.0 inch,10.0,inch
149212,https://m.media-amazon.com/images/I/61B0d9z1gzL.jpg,550840,height,2.0 inch,2.0,inch
149216,https://m.media-amazon.com/images/I/51FAVF1iALL.jpg,347404,height,7.5 inch,7.5,inch
149262,https://m.media-amazon.com/images/I/618F9kmzgHL.jpg,777313,height,13.78 inch,13.78,inch
149279,https://m.media-amazon.com/images/I/51T-pIW4sRL.jpg,244283,height,67.0 inch,67.0,inch
149290,https://m.media-amazon.com/images/I/5120O-KmU7L.jpg,751532,height,42.5 inch,42.5,inch
149316,https://m.media-amazon.com/images/I/61+2qIiJkVL.jpg,658003,height,1.1 inch,1.1,inch
149319,https://m.media-amazon.com/images/I/51smP7pYRVL.jpg,311997,height,10.6 inch,10.6,inch
149360,https://m.media-amazon.com/images/I/51oDMgbJp9L.jpg,752266,height,0.94 inch,0.94,inch
149459,https://m.media-amazon.com/images/I/6145Qcf2e3L.jpg,866516,height,5.5 inch,5.5,inch
149481,https://m.media-amazon.com/images/I/41PpuDVt1dL.jpg,276611,height,14.96 inch,14.96,inch
149498,https://m.media-amazon.com/images/I/41IxO6bztEL.jpg,436746,height,3.9 inch,3.9,inch
149503,https://m.media-amazon.com/images/I/51wrh6JemkL.jpg,478357,height,21.7 inch,21.7,inch
149543,https://m.media-amazon.com/images/I/61DMZXAAzBL.jpg,903603,height,16.5 inch,16.5,inch
149560,https://m.media-amazon.com/images/I/51fpWXPfwrL.jpg,810266,height,8.0 inch,8.0,inch
149641,https://m.media-amazon.com/images/I/51qTql4rNqL.jpg,801829,height,30.9 inch,30.9,inch
149663,https://m.media-amazon.com/images/I/613PlNZDPWL.jpg,529606,height,3.94 inch,3.94,inch
149803,https://m.media-amazon.com/images/I/61ATUCGozQS.jpg,115666,height,17.7 inch,17.7,inch
149810,https://m.media-amazon.com/images/I/61G0OBp-aFL.jpg,772700,height,4.2 inch,4.2,inch
149866,https://m.media-amazon.com/images/I/51C6UULFNbL.jpg,579652,height,13.3 inch,13.3,inch
149898,https://m.media-amazon.com/images/I/51uj0kV4U6L.jpg,446789,height,16.5 inch,16.5,inch
149921,https://m.media-amazon.com/images/I/61DYh9hHnrL.jpg,146860,height,2.9 inch,2.9,inch
149968,https://m.media-amazon.com/images/I/51kMT3zgeyL.jpg,895485,height,2.5 inch,2.5,inch
150018,https://m.media-amazon.com/images/I/5132Ait7rbL.jpg,558806,height,5.0 inch,5.0,inch
150062,https://m.media-amazon.com/images/I/610MYRrDVTL.jpg,752266,height,23.0 inch,23.0,inch
150088,https://m.media-amazon.com/images/I/51M2XbgSjiL.jpg,225251,height,3.0 inch,3.0,inch
150128,https://m.media-amazon.com/images/I/515EutthAsL.jpg,249345,height,1.4 inch,1.4,inch
150157,https://m.media-amazon.com/images/I/61F3VeP957L.jpg,810266,height,7.9 inch,7.9,inch
150215,https://m.media-amazon.com/images/I/51-JYpCCf1L.jpg,810266,height,5.1 inch,5.1,inch
150261,https://m.media-amazon.com/images/I/618Pwy9OAjL.jpg,952353,height,15.83 inch,15.83,inch
150336,https://m.media-amazon.com/images/I/513VNYpmffL.jpg,893692,height,18.0 inch,18.0,inch
150349,https://m.media-amazon.com/images/I/51dH6Vc6xwL.jpg,801829,height,32.5 inch,32.5,inch
150400,https://m.media-amazon.com/images/I/61Fgfib5MXL.jpg,853009,height,15.0 inch,15.0,inch
150545,https://m.media-amazon.com/images/I/51XdGsjdyOL.jpg,478357,height,29.9 inch,29.9,inch
150640,https://m.media-amazon.com/images/I/614UThYkpaS.jpg,966823,height,12.63 inch,12.63,inch
150678,https://m.media-amazon.com/images/I/51uu134rFUL.jpg,416664,height,13.39 inch,13.39,inch
150694,https://m.media-amazon.com/images/I/61+Pref3jtL.jpg,549052,height,6.3 inch,6.3,inch
150705,https://m.media-amazon.com/images/I/51kaaRT-11S.jpg,181357,height,20.86 inch,20.86,inch
150759,https://m.media-amazon.com/images/I/51LpAkzeC2L.jpg,609588,height,6.5 inch,6.5,inch
150784,https://m.media-amazon.com/images/I/611Pn0YMl6L.jpg,347404,height,23.5 inch,23.5,inch
150789,https://m.media-amazon.com/images/I/41YWR+0YdwL.jpg,801829,height,41.0 inch,41.0,inch
150791,https://m.media-amazon.com/images/I/611-8Nu5bNL.jpg,810266,height,11.0 inch,11.0,inch
150851,https://m.media-amazon.com/images/I/61DYj06+67L.jpg,470067,height,16.5 inch,16.5,inch
150857,https://m.media-amazon.com/images/I/6180ncz1zEL.jpg,939129,height,20.0 inch,20.0,inch
150859,https://m.media-amazon.com/images/I/61FwArn44zL.jpg,304120,height,3.15 inch,3.15,inch
150917,https://m.media-amazon.com/images/I/51RDgKQF9NL.jpg,866516,height,5.1 inch,5.1,inch
150941,https://m.media-amazon.com/images/I/51BFYmGCBiL.jpg,970563,height,28.0 inch,28.0,inch
150977,https://m.media-amazon.com/images/I/51O1af3J5TL.jpg,611510,height,31.5 inch,31.5,inch
150991,https://m.media-amazon.com/images/I/41p16ypoFQL.jpg,237000,height,20.0 inch,20.0,inch
151096,https://m.media-amazon.com/images/I/51uLlYQFC7L.jpg,849273,height,3.93 inch,3.93,inch
151157,https://m.media-amazon.com/images/I/51VcGmG8vRL.jpg,916768,height,5.1 inch,5.1,inch
151170,https://m.media-amazon.com/images/I/61CGzbOCgtL.jpg,640408,height,8.27 inch,8.27,inch
151206,https://m.media-amazon.com/images/I/613-o-etwBL.jpg,884378,height,53.9 inch,53.9,inch
151279,https://m.media-amazon.com/images/I/6151PwHuCUL.jpg,492950,height,3.74 inch,3.74,inch
151304,https://m.media-amazon.com/images/I/519SFPkoLrL.jpg,970563,height,5.9 inch,5.9,inch
151318,https://m.media-amazon.com/images/I/41Z2uDnQw6L.jpg,916768,height,3.0 inch,3.0,inch
151363,https://m.media-amazon.com/images/I/51YdH8SQXgL.jpg,292475,height,2.8 inch,2.8,inch
151407,https://m.media-amazon.com/images/I/51eAqquCsBL.jpg,594224,height,3.8 inch,3.8,inch
151419,https://m.media-amazon.com/images/I/31NlE+DCIaL.jpg,521308,height,33.1 inch,33.1,inch
151461,https://m.media-amazon.com/images/I/41CEjh2so0L.jpg,146860,height,9.5 inch,9.5,inch
151512,https://m.media-amazon.com/images/I/51uZZBcM82L.jpg,446789,height,56.0 inch,56.0,inch
151578,https://m.media-amazon.com/images/I/41r+e07IqVL.jpg,823083,height,1.3 inch,1.3,inch
151583,https://m.media-amazon.com/images/I/51J+L2DDtHL.jpg,801829,height,33.0 inch,33.0,inch
151624,https://m.media-amazon.com/images/I/510UtghoQzL.jpg,988024,height,6.3 inch,6.3,inch
151655,https://m.media-amazon.com/images/I/61COVAg6HnL.jpg,764417,height,15.25 inch,15.25,inch
151693,https://m.media-amazon.com/images/I/41ksKoi6CIS.jpg,478357,height,29.5 inch,29.5,inch
151762,https://m.media-amazon.com/images/I/616PSydaBSL.jpg,365756,height,5.31 inch,5.31,inch
151904,https://m.media-amazon.com/images/I/61-X7TjbqUL.jpg,589105,height,10.6 inch,10.6,inch
151922,https://m.media-amazon.com/images/I/61FS9Zav04L.jpg,589105,height,8.7 inch,8.7,inch
151934,https://m.media-amazon.com/images/I/61DRAIx4b8L.jpg,618163,height,19.45 inch,19.45,inch
151946,https://m.media-amazon.com/images/I/61C+494qLzL.jpg,524117,height,24.0 inch,24.0,inch
151961,https://m.media-amazon.com/images/I/6191TdIMjpL.jpg,949192,height,88.0 inch,88.0,inch
151974,https://m.media-amazon.com/images/I/51i7XXK8dGL.jpg,145452,height,13.0 inch,13.0,inch
152023,https://m.media-amazon.com/images/I/51Gm2ZjwkNL.jpg,192915,height,6.0 inch,6.0,inch
152033,https://m.media-amazon.com/images/I/61DNi3VEkQL.jpg,478357,height,29.5 inch,29.5,inch
152085,https://m.media-amazon.com/images/I/61B5QuHN3TL.jpg,416664,height,10.0 inch,10.0,inch
152127,https://m.media-amazon.com/images/I/61257VJw5QL.jpg,687894,height,30.71 inch,30.71,inch
152167,https://m.media-amazon.com/images/I/51JXeqpZrzL.jpg,955522,height,6.3 inch,6.3,inch
152181,https://m.media-amazon.com/images/I/51cNAHn7tBL.jpg,865020,height,28.0 inch,28.0,inch
152212,https://m.media-amazon.com/images/I/51r+NiXBC4L.jpg,483370,height,1.7 inch,1.7,inch
152263,https://m.media-amazon.com/images/I/51MEYebHGzL.jpg,396026,height,3.94 inch,3.94,inch
152425,https://m.media-amazon.com/images/I/51PCYHpA7qL.jpg,843434,height,6.88 inch,6.88,inch
152460,https://m.media-amazon.com/images/I/51t5r0lOlPL.jpg,351134,height,2.0 inch,2.0,inch
152521,https://m.media-amazon.com/images/I/618MejffpnL.jpg,478357,height,36.0 inch,36.0,inch
152575,https://m.media-amazon.com/images/I/41BFEJtQT5L.jpg,452717,height,6.5 inch,6.5,inch
152585,https://m.media-amazon.com/images/I/61BF3dEGXzL.jpg,567118,height,1.0 inch,1.0,inch
152589,https://m.media-amazon.com/images/I/61-HmCwshNL.jpg,416664,height,11.0 inch,11.0,inch
152623,https://m.media-amazon.com/images/I/51RZcuLZU2L.jpg,849273,height,9.6 inch,9.6,inch
152704,https://m.media-amazon.com/images/I/517EVopHRBS.jpg,866516,height,11.7 inch,11.7,inch
152821,https://m.media-amazon.com/images/I/51yDLujyVEL.jpg,810266,height,3.14 inch,3.14,inch
152898,https://m.media-amazon.com/images/I/51perrhuCQL.jpg,311997,height,68.5 inch,68.5,inch
152927,https://m.media-amazon.com/images/I/516c8d27xtL.jpg,347404,height,1.5 inch,1.5,inch
153030,https://m.media-amazon.com/images/I/61E22KLsmaL.jpg,180726,height,1.4 inch,1.4,inch
153034,https://m.media-amazon.com/images/I/611iDNDX+IL.jpg,746096,height,32.5 inch,32.5,inch
153049,https://m.media-amazon.com/images/I/411uz7AzB-L.jpg,913156,height,4.0 inch,4.0,inch
153142,https://m.media-amazon.com/images/I/51ffniu5QKL.jpg,594224,height,0.71 inch,0.71,inch
153234,https://m.media-amazon.com/images/I/51aIVcf7UGL.jpg,237000,height,17.0 inch,17.0,inch
153276,https://m.media-amazon.com/images/I/6134VSgoT-L.jpg,883833,height,28.75 inch,28.75,inch
153290,https://m.media-amazon.com/images/I/61BYSVLWf1L.jpg,648011,height,5.31 inch,5.31,inch
153339,https://m.media-amazon.com/images/I/619KJ3XXQcL.jpg,178778,height,5.1 inch,5.1,inch
153345,https://m.media-amazon.com/images/I/610EGKRCpTL.jpg,986932,height,5.0 inch,5.0,inch
